,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
4232,2022-02-16,44195.67,44776.86,43340.15,44032.5,113177.94831175
4231,2022-02-15,42699.41,44526.7,42448.45,44195.68,133266.48996754
4230,2022-02-14,42396.98,42865.79,41579.94,42690.91,127780.0078481
4229,2022-02-13,42196.6,42780.65,41890.93,42405.43,68723.428118983
4228,2022-02-12,42167.66,43091.07,41764.18,42196.6,99506.460840425
4227,2022-02-11,43988.36,44078.43,42014.6,42167.65,158682.22658379
4226,2022-02-10,44606.77,45861.19,43239.05,43980.32,190035.8576858
4225,2022-02-09,44102.66,44848.27,43152.41,44606.76,137342.65360535
4224,2022-02-08,44100.84,45523.55,42703.19,44102.46,222509.75654189
4223,2022-02-07,41599.58,44526.25,41513.75,44096.97,193808.22102363
4222,2022-02-06,41604.83,42192.68,41141.23,41611.97,69618.326459555
4221,2022-02-05,40674.26,41946.86,40593.09,41604.83,120555.23025765
4220,2022-02-04,36951.86,40901.37,36893.1,40674.24,198769.92036782
4219,2022-02-03,37046.89,37159.14,36299.6,36951.63,120638.69539942
4218,2022-02-02,38717.8,38911.32,36623.48,37036.9,123446.00007461
4217,2022-02-01,38431.66,39284.83,38019.0,38717.66,129510.01585305
4216,2022-01-31,37798.69,38757.36,36667.33,38431.67,142724.74111358
4215,2022-01-30,38151.44,38369.33,37367.74,37800.89,79404.638326157
4214,2022-01-29,37662.62,38657.28,37299.27,38154.67,104164.19142584
4213,2022-01-28,36717.71,38011.4,36169.48,37667.11,165313.95980362
4212,2022-01-27,36531.31,37208.71,35528.31,36727.23,198879.40146105
4211,2022-01-26,36803.39,38898.18,36261.74,36535.42,228501.21407178
4210,2022-01-25,36382.17,37557.25,35713.72,36796.39,197825.62737615
4209,2022-01-24,35515.58,37471.45,32971.75,36382.17,325739.56566081
4208,2022-01-23,34878.55,36159.83,34607.93,35518.32,184536.4981698
4207,2022-01-22,36143.5,36849.02,34100.46,34885.46,317395.71859034
4206,2022-01-21,41172.59,41185.17,35560.11,36138.81,317850.87701759
4205,2022-01-20,41989.47,43518.05,40864.09,41175.47,142558.22401867
4204,2022-01-19,42493.69,42577.92,41152.34,41989.48,135783.37008353
4203,2022-01-18,42094.01,42687.66,41296.54,42495.57,121976.18137208
4202,2022-01-17,43209.69,43280.3,41557.38,42094.02,109301.77657587
4201,2022-01-16,43259.01,43485.47,42614.42,43207.28,79910.947401932
4200,2022-01-15,43263.54,43821.61,42587.03,43259.02,84035.14844798
4199,2022-01-14,42611.74,43466.15,41746.89,43263.54,124644.53724968
4198,2022-01-13,43860.49,44522.25,42328.15,42614.48,127188.89246805
4197,2022-01-12,42717.63,44324.58,42458.49,43860.48,140355.27165791
4196,2022-01-11,41602.47,43099.19,41265.87,42717.4,156067.44818591
4195,2022-01-10,42205.36,42280.0,39716.04,41604.98,184553.62339125
4194,2022-01-09,41911.1,42786.67,41204.09,42205.36,98137.285115821
4193,2022-01-08,41537.67,42300.0,40586.19,41912.12,132679.78228361
4192,2022-01-07,43176.65,43237.09,40803.84,41537.67,211436.1770068
4191,2022-01-06,43432.7,43800.0,42429.34,43176.65,169849.47665674
4190,2022-01-05,46147.77,47063.54,42495.75,43439.93,203519.31044276
4189,2022-01-04,46222.53,47556.92,45490.9,46155.29,153019.76299514
4188,2022-01-03,47264.83,47574.76,45704.57,46222.53,123696.62085234
4187,2022-01-02,47450.23,47981.14,46669.33,47264.84,89208.102676195
4186,2022-01-01,46308.61,47954.79,46142.88,47450.24,97690.498904693
4185,2021-12-31,47094.3,48557.97,45682.57,46308.62,165647.64126011
4184,2021-12-30,47284.06,47909.58,45983.62,47083.41,156400.0
4183,2021-12-29,47689.56,48141.91,46591.28,47284.05,44617.0
4182,2021-12-28,51035.36,51075.53,47319.73,47701.16,
4181,2021-12-27,51005.67,52093.74,50469.18,51035.36,
4180,2021-12-26,50629.82,51295.33,49558.95,50999.91,
4179,2021-12-25,50796.73,51169.76,50191.27,50633.48,
4178,2021-12-24,50777.39,51865.29,50447.68,50785.3,
4177,2021-12-23,49001.48,51391.51,48039.6,50777.37,
4176,2021-12-22,49296.53,49579.97,48442.56,48997.68,
4175,2021-12-21,46751.6,49330.06,46653.25,49286.28,
4174,2021-12-20,47323.53,47544.94,45577.38,46792.05,
4173,2021-12-19,46792.56,48290.0,46440.57,47360.86,
4172,2021-12-18,46515.04,47367.27,45534.88,46807.88,
4171,2021-12-17,47830.86,48009.76,45498.72,46533.98,
4170,2021-12-16,48764.16,49450.74,47529.82,47830.03,
4169,2021-12-15,48280.4,49499.99,46583.25,48752.81,
4168,2021-12-14,46907.8,48669.4,46323.05,48285.9,
4167,2021-12-13,50313.41,50397.52,45841.81,46913.46,
4166,2021-12-12,48853.81,50811.44,48675.65,50330.79,
4165,2021-12-11,47522.24,49299.99,46800.0,48854.78,
4164,2021-12-10,47960.24,50112.11,47312.61,47523.61,
4163,2021-12-09,50246.78,50843.37,47327.6,47958.52,
4162,2021-12-08,50268.91,51242.8,48673.1,50230.87,
4161,2021-12-07,50882.34,51988.72,50074.81,50261.86,
4160,2021-12-06,49335.72,51012.83,47241.4,50891.36,
4159,2021-12-05,49307.0,49782.99,47875.12,49338.3,
4158,2021-12-04,53431.0,53875.94,44582.47,49303.19,
4157,2021-12-03,56885.0,57660.01,51689.48,53440.27,
4156,2021-12-02,57103.96,57421.52,55855.48,56887.65,
4155,2021-12-01,57335.8,59112.94,56487.17,57077.67,
4154,2021-11-30,58113.09,59245.0,55958.33,57345.01,
4153,2021-11-29,56071.91,58900.0,56071.91,58117.12,
4152,2021-11-28,54895.02,56765.79,53529.85,56094.7,
4151,2021-11-27,54095.65,55314.4,53556.96,54917.54,
4150,2021-11-26,58931.26,59361.33,53577.26,54098.98,
4149,2021-11-25,57003.37,59444.44,56992.57,58931.25,
4148,2021-11-24,57588.55,57753.54,55902.3,57010.68,
4147,2021-11-23,56748.21,57880.67,55441.62,57586.02,
4146,2021-11-22,59179.05,59362.87,55698.87,56741.71,
4145,2021-11-21,59760.01,60046.69,58596.33,59160.08,
4144,2021-11-20,57890.68,59779.29,57483.75,59779.29,
4143,2021-11-19,56646.51,58395.53,55669.82,57906.76,
4142,2021-11-18,60004.93,60955.42,56614.61,56614.61,
4141,2021-11-17,60615.2,60830.85,58586.6,59992.05,
4140,2021-11-16,63969.39,63975.66,58798.28,60615.35,
4139,2021-11-15,64532.25,66334.83,63447.95,63962.9,
4138,2021-11-14,64285.3,65312.79,63634.86,64526.58,
4137,2021-11-13,63948.46,64963.55,63407.75,64258.57,
4136,2021-11-12,65207.07,65462.48,62322.14,63929.0,
4135,2021-11-11,65139.35,65578.63,64144.41,65210.86,
4134,2021-11-10,67304.57,68976.48,63525.99,65145.62,
4133,2021-11-09,66536.97,68501.65,66343.04,67305.13,
4132,2021-11-08,62841.07,66554.45,62814.05,66539.23,
4131,2021-11-07,61406.77,63097.01,61338.45,62832.63,
4130,2021-11-06,61121.74,61589.51,60132.73,61402.83,
4129,2021-11-05,61186.5,62610.4,60789.77,61133.95,
4128,2021-11-04,62810.04,63098.23,60769.38,61186.79,
4127,2021-11-03,62976.77,63543.13,61133.51,62811.45,
4126,2021-11-02,61134.04,64278.56,60691.05,62980.01,
4125,2021-11-01,61417.06,62470.22,59586.11,61140.2,
4124,2021-10-31,61490.35,62388.41,60041.93,61428.18,
4123,2021-10-30,62385.49,62473.51,60838.42,61503.46,
4122,2021-10-29,60726.84,62954.23,60316.76,62384.75,
4121,2021-10-28,58796.73,62194.08,58164.21,60732.61,
4120,2021-10-27,60828.69,61465.84,58154.72,58801.19,
4119,2021-10-26,62829.54,63279.42,60642.61,60734.57,
4118,2021-10-25,60967.56,63703.9,60660.25,62839.91,
4117,2021-10-24,61039.34,61479.17,59536.6,60964.75,
4116,2021-10-23,60395.83,61730.57,59744.96,61040.65,
4115,2021-10-22,62739.91,63716.08,60060.49,60414.78,
4114,2021-10-21,65811.26,66642.86,62284.86,62698.17,
4113,2021-10-20,64095.36,66961.24,63552.49,65813.09,
4112,2021-10-19,61779.48,64334.62,61440.84,64094.95,
4111,2021-10-18,60629.81,62618.17,59935.54,61780.07,
4110,2021-10-17,60677.52,61420.25,59083.78,60609.91,
4109,2021-10-16,61216.71,62331.49,60175.86,60704.21,
4108,2021-10-15,57761.97,62852.27,56890.84,61199.95,
4107,2021-10-14,57505.82,58510.95,56867.88,57758.19,
4106,2021-10-13,56058.61,57700.65,54284.24,57516.62,
4105,2021-10-12,57156.24,57634.04,54142.16,56046.72,
4104,2021-10-11,54834.27,57819.22,54411.87,57143.78,
4103,2021-10-10,54865.65,56447.09,54192.37,54866.04,
4102,2021-10-09,54189.88,55448.4,53721.75,54865.73,
4101,2021-10-08,54295.27,55994.73,53669.49,54190.68,
4100,2021-10-07,55103.37,55652.91,53470.93,54293.55,
4099,2021-10-06,51762.08,55373.11,50445.19,55108.19,
4098,2021-10-05,48933.36,51884.61,48748.78,51762.19,
4097,2021-10-04,47794.97,49498.73,46966.53,48921.92,
4096,2021-10-03,48152.92,49182.49,47159.87,47809.81,
4095,2021-10-02,48370.82,48462.54,47479.85,48168.25,
4094,2021-10-01,43758.66,48439.2,43310.87,48378.75,
4093,2021-09-30,41247.96,44097.48,41124.65,43774.71,
4092,2021-09-29,41871.78,42571.16,40813.07,41250.15,
4091,2021-09-28,43098.54,43399.52,41144.15,41877.43,
4090,2021-09-27,43583.08,44338.58,42633.73,43096.22,
4089,2021-09-26,42722.92,43729.24,40829.53,43581.93,
4088,2021-09-25,42960.21,43118.11,41726.4,42724.43,
4087,2021-09-24,44694.83,45130.43,40863.19,42953.04,
4086,2021-09-23,43263.52,44930.68,43108.87,44692.63,
4085,2021-09-22,41428.26,44000.85,40250.02,43259.93,
4084,2021-09-21,43509.88,43917.91,39782.26,41435.94,
4083,2021-09-20,47460.42,47607.87,42601.28,43507.05,
4082,2021-09-19,47908.57,48366.87,47130.87,47461.24,
4081,2021-09-18,47268.34,48790.43,46918.7,47908.27,
4080,2021-09-17,47676.35,48166.66,46791.68,47246.82,
4079,2021-09-16,48181.35,48493.45,47053.88,47672.82,
4078,2021-09-15,46656.4,48445.56,46603.79,48183.23,
4077,2021-09-14,45133.23,46955.2,44786.91,46689.74,
4076,2021-09-13,45288.41,46815.71,43559.79,45162.28,
4075,2021-09-12,45402.7,46213.19,44775.81,45287.95,
4074,2021-09-11,44596.74,45984.93,44305.25,45403.88,
4073,2021-09-10,46487.43,47025.41,44237.11,44618.11,
4072,2021-09-09,46072.34,47298.93,45613.22,46487.16,
4071,2021-09-08,46551.68,47348.1,44484.75,46076.86,
4070,2021-09-07,52119.1,52913.02,43954.25,46502.89,
4069,2021-09-06,51724.39,52205.34,51046.41,52114.15,
4068,2021-09-05,50227.99,51808.05,49513.56,51728.37,
4067,2021-09-04,50251.25,50544.77,49519.14,50227.48,
4066,2021-09-03,49828.61,51017.44,48364.94,50250.58,
4065,2021-09-02,48445.81,50357.97,48320.28,49831.8,
4064,2021-09-01,46949.13,49018.21,46556.81,48447.06,
4063,2021-08-31,48405.47,48465.93,46719.36,46958.78,
4062,2021-08-30,48914.56,49396.36,47440.69,48407.41,
4061,2021-08-29,48971.81,49649.32,47865.75,48912.45,
4060,2021-08-28,48997.43,49304.6,48416.97,48972.05,
4059,2021-08-27,47267.68,49165.79,46382.31,48999.27,
4058,2021-08-26,49091.34,49353.67,46470.29,47263.73,
4057,2021-08-25,48204.41,49156.52,47143.96,49076.18,
4056,2021-08-24,49564.04,49858.09,47847.23,48200.97,
4055,2021-08-23,48719.16,50498.85,48653.61,49563.33,
4054,2021-08-22,49197.82,49466.51,48138.82,48713.75,
4053,2021-08-21,49324.85,49793.72,48330.03,49209.17,
4052,2021-08-20,46621.62,49303.87,46363.93,49303.87,
4051,2021-08-19,44600.46,46854.69,43994.64,46623.04,
4050,2021-08-18,44777.68,46021.52,44242.54,44621.77,
4049,2021-08-17,46069.47,47095.94,44593.11,44776.7,
4048,2021-08-16,46883.82,48052.96,45686.24,46069.78,
4047,2021-08-15,47049.84,47365.0,45607.16,46886.01,
4046,2021-08-14,47582.41,48128.1,46056.9,47049.75,
4045,2021-08-13,44249.88,47830.31,43904.95,47588.08,
4044,2021-08-12,46353.14,46353.14,43837.03,44249.34,
4043,2021-08-11,45711.73,46760.8,45255.61,46371.31,
4042,2021-08-10,45732.64,46653.92,44680.35,45726.46,
4041,2021-08-09,44256.06,46464.17,42818.07,45719.19,
4040,2021-08-08,43599.7,45299.54,43322.09,44260.26,
4039,2021-08-07,42478.56,44553.06,42478.56,43644.25,
4038,2021-08-06,40930.81,43274.89,39925.2,42482.75,
4037,2021-08-05,39835.53,41402.69,37349.23,40926.51,
4036,2021-08-04,38332.56,39953.33,37528.68,39833.77,
4035,2021-08-03,39213.15,39774.37,37715.48,38322.67,
4034,2021-08-02,41086.36,41201.43,38699.63,39210.46,
4033,2021-08-01,41980.94,42577.89,40668.43,41092.28,
4032,2021-07-31,41202.77,42312.49,41029.41,41980.21,
4031,2021-07-30,39564.38,41497.48,38371.38,41175.53,
4030,2021-07-29,40102.44,40627.74,39324.95,39560.89,
4029,2021-07-28,38357.22,40883.81,38146.43,40102.8,
4028,2021-07-27,37129.87,38771.06,36422.45,38284.35,
4027,2021-07-26,34588.49,40533.88,34491.21,37115.72,
4026,2021-07-25,34125.45,34818.56,33889.29,34587.33,
4025,2021-07-24,32628.62,34516.81,32605.85,34124.62,
4024,2021-07-23,32145.2,32885.9,32039.75,32647.71,
4023,2021-07-22,31844.98,32596.5,31740.27,32163.44,
4022,2021-07-21,29702.39,32811.31,29511.46,31841.66,
4021,2021-07-20,30768.3,31061.78,29324.26,29702.2,
4020,2021-07-19,31848.22,31942.76,30493.68,30783.38,
4019,2021-07-18,31728.95,32438.88,31158.82,31847.65,
4018,2021-07-17,31742.68,31950.85,31201.93,31728.59,
4017,2021-07-16,31675.69,32254.91,31072.93,31745.52,
4016,2021-07-15,32859.57,33184.13,31155.16,31730.85,
4015,2021-07-14,32587.64,33064.55,31627.8,32861.26,
4014,2021-07-13,32866.92,33324.86,32215.24,32583.88,
4013,2021-07-12,34491.35,34635.86,32663.2,32868.73,
4012,2021-07-11,33429.01,34578.63,33335.4,34473.46,
4011,2021-07-10,33861.06,34230.25,33062.36,33431.63,
4010,2021-07-09,32686.84,34002.3,32289.89,33871.27,
4009,2021-07-08,34250.47,34290.54,32118.69,32686.88,
4008,2021-07-07,33765.91,35044.83,33739.41,34250.12,
4007,2021-07-06,34164.49,35088.68,33581.41,33766.68,
4006,2021-07-05,35889.35,35889.35,33180.88,34169.84,
4005,2021-07-04,34579.96,35944.44,34295.89,35866.53,
4004,2021-07-03,33464.59,34929.13,33355.37,34595.26,
4003,2021-07-02,33501.06,33950.68,32733.75,33465.91,
4002,2021-07-01,34822.22,35206.4,32799.1,33505.08,
4001,2021-06-30,36238.69,36254.86,34072.75,34809.39,
4000,2021-06-29,34658.73,36566.07,34151.0,36249.43,
3999,2021-06-28,32871.23,35290.72,32843.94,34690.38,
3998,2021-06-27,31466.27,33587.65,31425.24,32844.97,
3997,2021-06-26,31780.86,32661.44,30195.11,31445.12,
3996,2021-06-25,34780.04,35492.77,31500.16,31770.56,
3995,2021-06-24,33365.81,35231.92,32344.94,34797.49,
3994,2021-06-23,32485.75,34796.09,31807.24,33381.18,
3993,2021-06-22,31512.95,33296.18,28935.49,32496.3,
3992,2021-06-21,35563.83,35776.28,31420.58,31499.8,
3991,2021-06-20,35887.74,36113.34,33377.88,35568.15,
3990,2021-06-19,35680.06,36376.3,34887.31,35896.86,
3989,2021-06-18,37750.98,38202.35,35168.03,35681.22,
3988,2021-06-17,38767.13,39526.71,37398.02,37743.33,
3987,2021-06-16,39969.72,40486.58,38359.0,38756.05,
3986,2021-06-15,40289.28,41306.66,39586.79,39968.84,
3985,2021-06-14,38897.0,40999.11,38713.82,40284.14,
3984,2021-06-13,35831.69,39371.12,34822.1,38899.82,
3983,2021-06-12,36933.54,37486.46,34691.06,35853.81,
3982,2021-06-11,36710.33,37659.36,35995.03,36924.25,
3981,2021-06-10,36655.93,38355.96,35829.96,36658.74,
3980,2021-06-09,33510.52,36850.97,32440.25,36648.45,
3979,2021-06-08,34137.77,34295.78,31062.66,33526.18,
3978,2021-06-07,35944.38,36776.7,33702.66,34136.83,
3977,2021-06-06,35008.99,36446.66,34919.36,35940.32,
3976,2021-06-05,37225.19,37907.75,34852.5,35000.07,
3975,2021-06-04,38766.24,39271.38,35648.19,37220.06,
3974,2021-06-03,37810.76,39481.11,37202.79,38779.5,
3973,2021-06-02,36405.16,38223.98,35941.18,37809.74,
3972,2021-06-01,36943.56,37905.3,35734.9,36389.27,
3971,2021-05-31,35956.92,37470.84,34216.36,36966.57,
3970,2021-05-30,34686.03,36449.9,33459.26,35961.72,
3969,2021-05-29,35046.5,37292.51,33676.01,34679.95,
3968,2021-05-28,38995.3,39168.29,34758.44,35041.21,
3967,2021-05-27,39094.38,40353.77,37225.27,39048.18,
3966,2021-05-26,37983.45,40845.0,37867.15,39102.29,
3965,2021-05-25,38531.49,39834.36,36537.16,37983.34,
3964,2021-05-24,34070.2,39896.0,33690.34,38641.79,
3963,2021-05-23,38215.3,38360.64,31190.22,34057.92,
3962,2021-05-22,36669.61,38825.32,35294.18,38188.39,
3961,2021-05-21,40763.56,42209.29,33582.72,36663.66,
3960,2021-05-20,38840.66,42505.59,35021.67,40704.35,
3959,2021-05-19,43006.66,43550.53,30108.11,38872.52,
3958,2021-05-18,43520.38,45813.2,42451.07,43010.06,
3957,2021-05-17,45210.91,46637.1,42166.69,43547.62,
3956,2021-05-16,48451.2,49795.69,43942.32,45245.65,
3955,2021-05-15,49861.83,50702.08,46999.03,48449.38,
3954,2021-05-14,49594.06,51549.96,48475.25,49864.94,
3953,2021-05-13,54578.92,54784.32,47054.39,49594.18,
3952,2021-05-12,56580.14,57993.13,53597.32,54579.29,
3951,2021-05-11,55727.96,56927.77,54526.65,56571.94,
3950,2021-05-10,58078.16,59587.02,54292.53,55755.62,
3949,2021-05-09,58869.5,59276.61,56397.64,58101.36,
3948,2021-05-08,57425.37,59521.05,56832.58,58863.02,
3947,2021-05-07,56354.72,58685.05,55344.38,57426.57,
3946,2021-05-06,56855.33,58380.94,55340.92,56386.41,
3945,2021-05-05,54388.6,57939.49,52993.34,56844.82,
3944,2021-05-04,57139.08,57489.45,53334.12,54386.58,
3943,2021-05-03,56701.58,58963.05,56303.03,57130.72,
3942,2021-05-02,57480.92,57961.56,56137.39,56701.56,
3941,2021-05-01,57045.85,58497.46,56967.38,57468.41,
3940,2021-04-30,53349.98,57372.81,53096.56,57046.48,
3939,2021-04-29,54853.51,55208.42,52399.57,53340.24,
3938,2021-04-28,55322.11,56442.68,53907.63,54857.8,
3937,2021-04-27,53403.48,55487.97,52960.22,55323.9,
3936,2021-04-26,47674.91,54388.07,47600.66,53384.26,
3935,2021-04-25,50909.44,50996.92,47090.12,47694.45,
3934,2021-04-24,50359.28,51216.61,48774.88,50876.92,
3933,2021-04-23,51655.72,52217.37,47534.56,50439.98,
3932,2021-04-22,54780.89,55454.84,50552.85,51699.53,
3931,2021-04-21,57049.17,57094.38,54358.36,54816.2,
3930,2021-04-20,56332.63,57085.68,53434.75,57014.44,
3929,2021-04-19,56362.07,57573.59,54297.06,56337.85,
3928,2021-04-18,60773.06,60857.5,52864.15,56352.34,
3927,2021-04-17,61826.37,62539.41,59725.65,60773.59,
3926,2021-04-16,63458.68,63582.92,60061.44,61840.05,
3925,2021-04-15,62778.16,63813.87,62042.25,63460.86,
3924,2021-04-14,63128.33,64830.5,61366.49,62810.22,
3923,2021-04-13,59989.55,63680.47,59820.4,63137.94,
3922,2021-04-12,59571.89,61232.72,59420.66,60002.2,
3921,2021-04-11,59119.8,60659.27,59040.19,59546.6,
3920,2021-04-10,58340.35,61182.46,57869.45,59107.93,
3919,2021-04-09,57673.59,58881.65,57571.12,58340.46,
3918,2021-04-08,56168.54,58145.58,55725.84,57675.68,
3917,2021-04-07,57878.68,58624.31,55471.62,56185.72,
3916,2021-04-06,58680.73,59459.5,57386.01,57927.25,
3915,2021-04-05,58126.03,59215.51,56838.23,58673.43,
3914,2021-04-04,57656.04,58488.93,56501.13,58115.01,
3913,2021-04-03,58766.69,59759.08,57553.93,57679.01,
3912,2021-04-02,58753.21,60057.4,58471.92,58774.31,
3911,2021-04-01,58946.82,59469.44,57959.45,58755.89,
3910,2021-03-31,58758.28,59813.37,56969.29,58949.35,
3909,2021-03-30,57560.06,59397.98,57055.95,58761.78,
3908,2021-03-29,55141.22,58382.24,54922.48,57555.35,
3907,2021-03-28,56409.04,56516.5,54723.56,55143.22,
3906,2021-03-27,54427.9,56551.35,54005.21,56412.04,
3905,2021-03-26,51763.07,54800.24,51269.2,54431.57,
3904,2021-03-25,52536.85,53186.66,50444.41,51757.9,
3903,2021-03-24,54391.53,57192.06,51704.9,52596.73,
3902,2021-03-23,54616.05,55836.27,52990.73,54395.13,
3901,2021-03-22,57611.49,58422.26,53813.08,54574.88,
3900,2021-03-21,58514.8,58589.66,55652.84,57637.37,
3899,2021-03-20,58511.08,59887.11,57842.98,58538.37,
3898,2021-03-19,57656.94,59441.36,56302.82,58531.77,
3897,2021-03-18,58387.26,60070.33,57035.47,57695.57,
3896,2021-03-17,56285.37,58956.28,54185.92,58356.59,
3895,2021-03-16,56160.99,56818.55,53302.87,56308.07,
3894,2021-03-15,60215.76,60727.94,54944.56,56148.67,
3893,2021-03-14,61071.12,61658.02,59335.67,60209.01,
3892,2021-03-13,57241.81,61747.57,56129.51,61086.16,
3891,2021-03-12,57955.32,58141.38,55097.89,57253.43,
3890,2021-03-11,56932.71,58024.18,54338.53,57954.85,
3889,2021-03-10,54842.37,57378.11,53077.9,56941.26,
3888,2021-03-09,51618.45,54882.89,51618.45,54807.49,
3887,2021-03-08,50515.37,51978.39,49343.72,51602.47,
3886,2021-03-07,48964.86,51339.58,48854.33,50515.62,
3885,2021-03-06,49087.75,49179.76,47113.25,48959.95,
3884,2021-03-05,48246.38,49463.36,46351.48,49094.77,
3883,2021-03-04,50607.68,51782.52,47516.91,48251.0,
3882,2021-03-03,47849.33,52601.54,47790.59,50601.83,
3881,2021-03-02,49173.23,50220.96,47097.84,47845.16,
3880,2021-03-01,45273.2,49495.28,44976.3,49169.25,
3879,2021-02-28,45850.59,46640.88,43143.76,45272.13,
3878,2021-02-27,45514.16,48313.94,45439.93,45874.17,
3877,2021-02-26,48206.34,48435.06,44200.71,45526.6,
3876,2021-02-25,48871.21,52084.15,47450.01,48125.8,
